,commit,operationsSum,hunks,fileN,type
2298,44830b0cbdba29789f2a569d08dbaa3d1605c94c,3.0,1.0,1.0,1.0
2299,22138d307329e1968fc698821095b87c2fd5de12,2.0,1.0,1.0,1.0
2304,8985729578cb42f9e781a8e38e5b6b1ee90c1018,2.0,1.0,1.0,1.0
2305,34c5cdbcbdfe8575ece87a48e04208fbcd0ad16f,1.0,1.0,1.0,1.0
2309,bd0db8c7ad4b9a053e8774f559cb3dae05f73ef6,1.0,1.0,1.0,1.0
2313,e1af35bc7942483294e7f3cec818b64a66726853,4.0,1.0,1.0,1.0
2322,625a31217eb2cca358d7a3d6976bca402beaa7a5,4.0,1.0,1.0,1.0
2325,21a73397c0cea688a37c532d1029fc8ecbd88fc6,6.0,1.0,1.0,1.0
2327,2172d6606843cbad58498310a28125e7a700e658,1.0,1.0,1.0,1.0
2328,7f46528c9d7d3e136b99fdee99134f894b0336c6,6.0,1.0,1.0,1.0
2332,8f1aeedf78f5528a4471b019a39952aeb52dfa5b,3.0,1.0,1.0,1.0
2335,56567c6f8751c633581ca7c8e1cf08eed503f5ea,3.0,1.0,1.0,1.0
2339,48f5cde566201f987125ec783f40dc84b69ce300,3.0,1.0,1.0,1.0
2340,8e57c586c6a8333c266a6cf76d50e110f2954558,3.0,1.0,1.0,1.0
2342,06f3217207766b4bc2e56b88e0736037ae92fd30,7.0,1.0,1.0,1.0
2343,73295fe185e58b8c0b288fee61a8a994015ab4b2,3.0,1.0,1.0,1.0
2345,37320d7bc0180979d49de21b90f30a97f57b3ee1,8.0,1.0,1.0,1.0
2347,7630abd0c690e90cea9412846f596fe1565aaa0e,13.0,1.0,1.0,1.0
2348,cc73e41f17be97eb4e387610bd95e952127e3216,8.0,1.0,1.0,1.0
2349,1db90ea239b85479daedb978ea2f0a61776f074f,17.0,1.0,1.0,1.0
2350,316b6b5df77db801d62ec381cfae0c38ff84252c,1.0,1.0,1.0,1.0
2360,c6aa74d546ccb94c99a1e95fb461f8b0e9410a3e,7.0,1.0,1.0,1.0
2361,0116317636ad2cf99918679517fb62d7c1c40f77,10.0,1.0,1.0,1.0
2362,d687767a910df17026df46b4eb54af49f310a9e7,1.0,1.0,1.0,1.0
2365,dcf7d1992b943192856ccf453375b158e3afd0a3,1.0,1.0,1.0,1.0
2368,8c670f4d157bcaba0001455ace554572b9b417ef,3.0,1.0,1.0,1.0
2371,fd4e1393c414275d28577a2242f4e424cf80a605,2.0,1.0,1.0,1.0
2373,a4b11649618ef5366ee553f4083449d6bee5d8ec,2.0,1.0,1.0,1.0
2375,d80cba6c53621ecdd768035f2988dc99addf12c2,2.0,1.0,1.0,1.0
2376,cac29af6bd6bc5c53499f39ef1eade193295b2f1,4.0,1.0,1.0,1.0
2383,bdf643816a2017eba9af280b6d29ef4213358984,5.0,1.0,1.0,1.0
2387,dc3583c86ae08cf89917e1874ae29b5cd651044e,3.0,1.0,1.0,1.0
2388,d86d3a0101d958988a715abb7ea4687690f0b52f,6.0,1.0,1.0,1.0
2390,648695c74811f09a8ad80d7c3be72b8169589a64,3.0,1.0,1.0,1.0
2391,f447fd30afdbb40c913054edaacf1a32df7a55d7,5.0,1.0,1.0,1.0
2394,d1afa65ca59d4e6a5f1a8c1ab9bfa73f2fa8b777,9.0,1.0,1.0,1.0
2396,89dc0be68f4aaa06dba1b5d6ea9ecfe8fa9b7bf0,5.0,1.0,1.0,1.0
2403,1f7c9ae7a014d994c01a7dd59333f2fcef2aba58,7.0,1.0,1.0,1.0
2404,cfec0e75f5e9489ec2bf582101b023c845a0a9a5,1.0,1.0,1.0,1.0
2406,19485a6dbd4520859949e8223ab1e782fb6ecda9,6.0,1.0,1.0,1.0
2408,17ad13ba842bd5c197e20c17e107788aa0498ba9,3.0,1.0,1.0,1.0
2411,5632c827cbd3617613530ba0e99344192d0a31ca,2.0,1.0,1.0,1.0
2412,8d6cc0738540f97edb021d3b76a4367519f1e5f1,3.0,1.0,1.0,1.0
2420,1ea7a568c63a4735872fc091efbd22d2e4d9c972,13.0,1.0,1.0,1.0
2421,df970d39b90e0c316c62a9db6d796edef2a31526,3.0,1.0,1.0,1.0
2423,6bcc1e1e703c2d734eec76bd104afc717a290205,4.0,1.0,1.0,1.0
2425,cf93dccea67ad8f5e0d9163c6a0a584550bbd7cd,1.0,1.0,1.0,1.0
2428,ef6acf68c259d907517dcc0ffefcd4e30276ae29,4.0,1.0,1.0,1.0
2431,9d194d1025f463392feafa26ff8c2d8247f71be1,6.0,1.0,1.0,1.0
2432,53d7852307295b4576777618cbc2684bb191fb46,1.0,1.0,1.0,1.0
2433,d83480b061f95db90bd9df69a21c20d0fd5c9232,3.0,1.0,1.0,1.0
2434,03fb02c604d68156c0828e3950094f18ce529385,1.0,1.0,1.0,1.0
2435,c2f379b2f8cf59e6bff4d028949a0273732460aa,4.0,1.0,1.0,1.0
2437,b3f9d7d7bc5a35664e70fceed906eb35593dc644,1.0,1.0,1.0,1.0
2440,9fb163f49ed3b3836f6835f06a5ef9afbabb9c24,4.0,1.0,1.0,1.0
2441,72b9918ea4d7f2d8362a2defdb93e5fd25a86308,3.0,1.0,1.0,1.0
2442,60d877334f7d9f5f2417ea4a83c1def769286102,4.0,1.0,1.0,1.0
2444,13eea19213c1f4b711124ddc08c4bb9344442b64,1.0,1.0,1.0,1.0
2445,fad2564eaa350368d95be2b7f0c832541dc9d09a,1.0,1.0,1.0,1.0
2447,068ce415bea9e2b96bde76dc1bf6e672a89903ee,2.0,1.0,1.0,1.0
2449,ebba48b702ab11bbb76e357a7246bc2f19ad02bc,3.0,1.0,1.0,1.0
2453,6fa7cbab38ee64eb78376a32a57cbaa074d766e4,3.0,1.0,1.0,1.0
2458,7a11b1d303ee97e4880caa3efc2f5cecc28d4ba2,3.0,1.0,1.0,1.0
2463,1b00126cb3de017274e899ac559a744d4e3dbd61,3.0,1.0,1.0,1.0
2466,c86b93628e5649fd7bb0574b570a51b2b02d586c,1.0,1.0,1.0,1.0
2472,950094cb06f3cfd75338d8c197d1d3924724b1a8,2.0,1.0,1.0,1.0
2475,cfd34ed8deede7cbb0ba46d61870f075ac9694e3,1.0,1.0,1.0,1.0
2476,430b849a5e0ad5875da5bc5e10b072844dcf600f,4.0,1.0,1.0,1.0
2478,ef821ae70fc35a76bdce7e07c70a1a7c2c33cdb9,2.0,1.0,1.0,1.0
2481,b59113845f76b8b21946563ee538a580fc972c6c,3.0,1.0,1.0,1.0
2484,ddf6451ff98c5139c63639db826df540173db2d5,4.0,1.0,1.0,1.0
2485,5c352bf0880655e3a782f55a86fb172542c19a00,3.0,1.0,1.0,1.0
2487,ff075d670cbee4aa969d98298eaa23bc035d201a,1.0,1.0,1.0,1.0
2488,79d2a6bd14b117f140817b7d258a54bb5c963473,8.0,1.0,1.0,1.0
2490,528959aa08265d1e6b90aaf3767d45b9b57f041b,3.0,1.0,1.0,1.0
2498,012baec5c1eaab7ad98b461eb7afae2faf79dbea,1.0,1.0,1.0,1.0
2499,fd5e2fd053e1042b12343fb6649449081ec1bab4,3.0,1.0,1.0,1.0
2502,e1499e81497cd46f296c4680096323f0aadd2604,3.0,1.0,1.0,1.0
2509,6383539b973a22b4d066779b04de8e9937754e60,8.0,1.0,1.0,1.0
2512,4d3f77d855090e11c9823fcb00864745adaf6fae,5.0,1.0,1.0,1.0
2516,33e2fb2f2b5d3b2f491fccab0ead256e34447cc6,10.0,1.0,1.0,1.0
2517,3ea85ba7af58878889f438b1dfbe08e87befcb6d,7.0,1.0,1.0,1.0
2521,a841b64df29b4c7e68ce564d752dfb2042db5404,2.0,1.0,1.0,1.0
2522,34b8dae75fd52e5216456edbaee401f62c8024f5,2.0,1.0,1.0,1.0
2523,07fb6f26bab869fc3bb9df0a785ba734f4c51ac3,6.0,1.0,1.0,1.0
2525,5a80ee6f8871a81afb4fd919133ae5be3b656d44,8.0,1.0,1.0,1.0
2526,9b43b56f7950967771789a663bc2946cf2ce5087,23.0,1.0,1.0,1.0
2528,11d932416ecada27ca7576dca7e74e23477df7ef,1.0,1.0,1.0,1.0
2529,8ac6e995ac17f33a5cc6796c5069488eb9f4abd7,3.0,1.0,1.0,1.0
2531,6004bb11cf0d35574fdedb236d98672ccf86d9a9,1.0,1.0,1.0,1.0
2535,8d63a6d53b2afaf7b48e89a03bb94c3246f33204,1.0,1.0,1.0,1.0
2540,4c08ccf0dc50a7a4e8d1ddc41e9e6d5d25aacdc1,5.0,1.0,1.0,1.0
2541,0cf7a6338808d702c256778188516a16805e6145,12.0,1.0,1.0,1.0
2544,80a7f727b0b0a1a3c530e39c0c059914e1a7199c,2.0,1.0,1.0,1.0
2547,8d2493781ad910019e9dc63dbf99f6dd2a8a2083,1.0,1.0,1.0,1.0
2550,25ff6f8da004f49c2cab55a51cf8c250d21e9738,3.0,1.0,1.0,1.0
2555,e1ea97fef0cd579fd7ef3851548e068eaf2ad9f0,3.0,1.0,1.0,1.0
2556,34d19bada00f4825588b338a8ee193820f9ceeb0,3.0,1.0,1.0,1.0
2558,2d3c7e055112514477427a0be7a9764435db32e2,1.0,1.0,1.0,1.0
2566,bb66f2dc197d9cf1daaa82609302204d71c70389,3.0,1.0,1.0,1.0
2568,e3b23148fd8af277fd55068183ed3ce4c8f51aa5,4.0,1.0,1.0,1.0
2571,0302899e144296d6ce8cb3679a9a42d5c6436910,1.0,1.0,1.0,1.0
2574,4e3461d34f4cd632b403342ea1df33135e5e3ad3,3.0,1.0,1.0,1.0
2576,74e4ca32a406a15efb24a6a6ecf84b4cdabfd4e7,1.0,1.0,1.0,1.0
2580,7cefdd1f55ec075f1f2da0a321495d5a8262ffaa,1.0,1.0,1.0,1.0
2581,8c65ef4b8a21ab7edc7f35bb9a3892b0051b0158,1.0,1.0,1.0,1.0
2582,39506a552b4b302540e1f9c6c93a122df353e57d,19.0,1.0,1.0,1.0
2586,7d543d8468348c44010c7b4e6fdd23a398779668,22.0,1.0,1.0,1.0
2587,72b2a9ef9c5fffe274cca0be63a4f3998fa0b641,6.0,1.0,1.0,1.0
2588,994c755a197df16aa8fd2a5f2de48500142494a0,2.0,1.0,1.0,1.0
2589,c4e6774de19f4638bb887a47a58ee21d6809360b,6.0,1.0,1.0,1.0
2592,157a5fe90ab92989c59b0494a51258e2dacf92f9,3.0,1.0,1.0,1.0
2593,64f1815507f207ec54ee6b9ae69c48bd153e83b4,12.0,1.0,1.0,1.0
2594,ec06b2bea73ed0db1e400ff5143c14e31836a77c,2.0,1.0,1.0,1.0
2597,f16e9d86ae435d7ee6e9eaceb8ba1cf3b1895b72,76.0,1.0,1.0,1.0
2598,42a5a418b2e572ae7056a6381d4d8428008a18b3,2.0,1.0,1.0,1.0
2600,e54560d963866a45e5905a16821e3904ed0c9561,2.0,1.0,1.0,1.0
2601,2d1ee87d8763b38668f6f11bb53abb689a49a43e,52.0,1.0,1.0,1.0
2603,7fd7a48bd584a66cc4b0e3b92bb75b061578e19e,12.0,1.0,1.0,1.0
2605,5d19c619ab3f0551864684f09c2a2f22ee972bef,43.0,1.0,1.0,1.0
2606,0a3f084179731f6755462aa7fec677f8e1f0580a,6.0,1.0,1.0,1.0
2607,86669530d966ca21f4245b9990e7ae188d433d1e,2.0,1.0,1.0,1.0
2610,4109a7160849604395eda57d6f011c8db3866482,7.0,1.0,1.0,1.0
2616,4e289045286c5f20d7d8f86b18679bad9e9a2003,7.0,1.0,1.0,1.0
2619,f104f06c1b0c93a7c087609e6ab0005e359afab9,1.0,1.0,1.0,1.0
2629,b23d00e9212d04eb894dd29422c7a53b36b8e32d,22.0,1.0,1.0,1.0
2630,7d37d0c1591b95ec4e663f7c00eccd5938797a99,3.0,1.0,1.0,1.0
2634,7857230f7916c5b3b6b683ed332660e8eb2e58d4,14.0,1.0,1.0,1.0
2635,b7c57dd54a4531eccb94688907f9b14bcad12c18,2.0,1.0,1.0,1.0
2639,6a99ad7e92c5656b9b734ffae57a32b738475f19,21.0,1.0,1.0,1.0
2641,8a52211ad8d8c97fede3707c938126002e11ec79,5.0,1.0,1.0,1.0
2642,b8a1d37c5f981cdd2e83c9fd98198832324cd57a,3.0,1.0,1.0,1.0
2643,0969e3d46b7cae0d52ba14e8901105d3cb421eb1,6.0,1.0,1.0,1.0
2645,1783e60ff207805a3e75cf522b17ec9bb1604a62,2.0,1.0,1.0,1.0
2647,9eac685dbc3fe955c4896605cd16e24612494576,5.0,1.0,1.0,1.0
2648,8a8e411dc0b57e7f930b554b3aa9309b60662db6,3.0,1.0,1.0,1.0
2649,be8a058b50a90282d32aa638720195e1c327c569,23.0,1.0,1.0,1.0
2651,4a40c73e5b27910edafe000fcc50a905de13447f,1.0,1.0,1.0,1.0
2652,05f25abcf6043952fb2a2d98735dec58ba1fcadb,97.0,1.0,1.0,1.0
2654,887ec0bfbd146c08e34ccb65a8f4251dc110e52f,3.0,1.0,1.0,1.0
2656,359d67d6ad054ae11ad459665fdfb883aca87782,1.0,1.0,1.0,1.0
2658,2636ff6b0df904cf1c982f580860204a386d177f,3.0,1.0,1.0,1.0
2660,aa36ab8edb8a7e7be1f4cf99d0743e58e6249fb0,28.0,1.0,1.0,1.0
2661,e6a1a08f00689b0006bef2376ac30daa467901e9,2.0,1.0,1.0,1.0
2663,5b22b91ab666634cab7fc4a7e0439d0bbbefb32e,1.0,1.0,1.0,1.0
2664,1e105921368b10b941bdbf252a156dc6171a6a6b,5.0,1.0,1.0,1.0
2671,b9556f9a1abdc56a179ac7ba6053469373b6de0f,3.0,1.0,1.0,1.0
2674,08e74c4b00c30c232d535ff368554959403d0432,1.0,1.0,1.0,1.0
2675,f47f966fbe0aaff4ebbdb83d95acdfa5d3c20477,4.0,1.0,1.0,1.0
2676,0137d5ff8488f1d17a83508578976d3a67ba8e81,1.0,1.0,1.0,1.0
2679,027c5215a9b584ed2c7c23870221a4429d35a981,3.0,1.0,1.0,1.0
2683,32d39169d7f56849b8c6c8c51aca7b73194d05f1,7.0,1.0,1.0,1.0
2685,e58c5de8f59d124907c993ea3126c69493b7eec7,6.0,1.0,1.0,1.0
2687,3fcedec752108de5d99b9f0373ff880756a1e87d,17.0,1.0,1.0,1.0
2689,a8d087d3dc7594ce295680eb7b9d2b332a0e4b9c,21.0,1.0,1.0,1.0
2692,b8b01344eb166740f4dc2f5397fd7fe7c814c16a,14.0,1.0,1.0,1.0
2694,7a2da3d45cc6f623bbb83a813478b10dbcb45968,3.0,1.0,1.0,1.0
2697,5760f427ce98fc5576cd4fc7ceadd7ffd9b5feb9,19.0,1.0,1.0,1.0
2699,11ebe4c067c7f95adff73594cb5c23f7a5c6d69e,1.0,1.0,1.0,1.0
2701,150f6d457cfcb37646b026251d8a584978618726,4.0,1.0,1.0,1.0
2703,89bb957ec8b054ea9994974f03848cb2f129f50c,1.0,1.0,1.0,1.0
2704,22890b0dbe233fa460d25762ab6a2f5c90f84d9c,5.0,1.0,1.0,1.0
2706,e88a3f81215e470cd3228a5d746eb7ad9fd1965a,4.0,1.0,1.0,1.0
2707,ca8ff6ac455d6138be7228afd8590c6ddc46524f,4.0,1.0,1.0,1.0
2708,82c80f8371835f861bdbe50eefa5f49888d23210,3.0,1.0,1.0,1.0
2713,c4c0edfbf875a5ecb38a4aa65e2bdb87739e81d6,1.0,1.0,1.0,1.0
2714,3f3420df505e47751ef76a652b5cb660e5360d6f,2.0,1.0,1.0,1.0
2718,0f17380c1aae80fe0f2fa495cb627ba750b693de,4.0,1.0,1.0,1.0
2719,206287c2c8dd61b5316c0dab459208e82d68e48d,5.0,1.0,1.0,1.0
2720,5ac7d58280236ee4fa45202b82deabdfb4532f7a,1.0,1.0,1.0,1.0
2722,3f513f4cc4f9620fb47b30de573d71091ea68026,1.0,1.0,1.0,1.0
2723,9794144d5a95ca90cb9165a0aae1af155f1d8676,1.0,1.0,1.0,1.0
2724,6d0786acda39def7c299aec6b9fe24388c2deee6,5.0,1.0,1.0,1.0
2725,61e3f32c11c35e5a54d37d98505cb29db639cfdb,2.0,1.0,1.0,1.0
2726,09e09069f2564af7c2b1beac46e6e439d4ab61cf,2.0,1.0,1.0,1.0
2728,d8bda9f12d5db160b594ce36659434620e19a363,4.0,1.0,1.0,1.0
2731,e9ed104de68c345c9a827225e93c74c6894613a9,4.0,1.0,1.0,1.0
2738,02f2d5a066a1bc85db3ffe3841282ad2071e2cfe,2.0,1.0,1.0,1.0
2740,180cf794d4f5e0e82a4df30b8bacd9b472f80f44,9.0,1.0,1.0,1.0
2741,a2655e4a8edb66d21b0967940172e83a51d30ef3,15.0,1.0,1.0,1.0
2742,e112f89bcc231d6ce1857a1a028c350c3fa869ed,2.0,1.0,1.0,1.0
2746,0b182c287c5a219f7ae35d977de4de331215820e,2.0,1.0,1.0,1.0
2747,fc9f899483435935c1cd7005df29681929d1c99b,3.0,1.0,1.0,1.0
2748,96b02d78a7e47cd189f6b307c5513fec6b2155dc,18.0,1.0,1.0,1.0
2750,8bf66b24cfcb71d6f3e33a0ebd119678823d7c70,9.0,1.0,1.0,1.0
2751,be31fed4f917e67a504ef837486cef798fba0fd7,4.0,1.0,1.0,1.0
2755,8179bb2655b607d4c3e8cea10a60eb3cf8557b63,5.0,1.0,1.0,1.0
2759,a67911d38f2deda8a48cb0e8a4b3f59afeda7b81,12.0,1.0,1.0,1.0
2764,269b26191650be46ce6c91dec24cf20f59650529,7.0,1.0,1.0,1.0
2766,466fc793da3aea0caf365e7fadc67473e4cdaa80,8.0,1.0,1.0,1.0
2771,cef7e12585e61e2a03aea1c99331865213982f3a,1.0,1.0,1.0,1.0
2773,a699ed6f1f977dcc4a49452a247cf21dc9cec3f9,6.0,1.0,1.0,1.0
2774,b48ae1df54b77daa3dc2382b7fd1d980329087bd,1.0,1.0,1.0,1.0
2776,bb6d6dd38603fba16a89f5a2e48d5c180a1e5439,5.0,1.0,1.0,1.0
2782,28693ec01d0229b9e2a2ebe38ef8faa5e151b440,4.0,1.0,1.0,1.0
2784,f43c2394072f3bc36bdc11f2decceaa4cbac9eec,3.0,1.0,1.0,1.0
2786,8586ea96b4f919a9b38929040bc9ce57c9998fc4,13.0,1.0,1.0,1.0
2788,8616ebb16bcef312024b9d28719f9bf5c5c3aafb,5.0,1.0,1.0,1.0
2789,a506c13a4d1ec5e1f2f9bc0123dacb5d123004d3,15.0,1.0,1.0,1.0
2790,d3690f8b713f9710e68214ca38fb8b07b587a2a7,1.0,1.0,1.0,1.0
2792,1002a240ed72f0535f01ca88e0341ccf7c4e0b54,7.0,1.0,1.0,1.0
2795,002f6aab43c0e556ee5f588d138587de6a3ed63d,8.0,1.0,1.0,1.0
2796,a73cfe527c10bb023f0e22dd8cf37dd418c093e7,1.0,1.0,1.0,1.0
2797,05713ba9055f1a209d50e480626f36c401bda3ad,1.0,1.0,1.0,1.0
2798,5e84e189ce1323978afebfba89d3c18cd3f3643c,3.0,1.0,1.0,1.0
2799,7d57cd8946f21db2194154af1b95238af8579f9e,3.0,1.0,1.0,1.0
2807,880db3ff17a973bc0e9847299d1fd9cdf4568ee1,4.0,1.0,1.0,1.0
2808,6096481649ac27466cf2b453f185b43f680bf541,1.0,1.0,1.0,1.0
2809,fd568fc3fe46fd87087717811d2f9ed27bb71558,4.0,1.0,1.0,1.0
2810,b37e0c619dc231f292ed199f50c18f5bf508e16d,2.0,1.0,1.0,1.0
2815,ff94c742dfeea3110f1e1d27399d728f8494d29e,1.0,1.0,1.0,1.0
2816,3ee7451a023dd197fcfc1ba46dcce6d8ec5e1b78,3.0,1.0,1.0,1.0
2817,a92098a1cb7ec08c86d1b97d1831d8edaf26b1a2,1.0,1.0,1.0,1.0
2818,de7017625e8b642506b7e56574353cc9695ca357,3.0,1.0,1.0,1.0
2819,3f6602ad56dc538a846367bd6a05ac7ac4d3e641,3.0,1.0,1.0,1.0
2821,7b3d8bf7718a8de8ac6a25ed7332c1c129839400,4.0,1.0,1.0,1.0
2822,9fbaf49c7f717740002d49eee1bbd03d89d8766a,19.0,1.0,1.0,1.0
2823,2fbaf9b24a953ea13350f9cd9be5609492ea20a7,7.0,1.0,1.0,1.0
2824,58dec65d714f9f2872fdfe8f6a1f36027431de95,1.0,1.0,1.0,1.0
2826,3735edf9fd8bfa6e31025a7cc73447516278000b,8.0,1.0,1.0,1.0
2829,6c45de0d51a3d93267ee100bff8c4632b1d49e8f,3.0,1.0,1.0,1.0
2830,7c577c0d1ebed58648afb26e7c03f023fa82098e,4.0,1.0,1.0,1.0
2832,1d2f1e084b7386b4082ebc2490ce0ddc8efe5667,1.0,1.0,1.0,1.0
2837,3819ffdff70da4c0d3bab0f8becabfc6936a230c,6.0,1.0,1.0,1.0
2839,a809dda0369ae6157f7bcd3e704b857d43704cbd,1.0,1.0,1.0,1.0
2841,c0d861afa5c986f7fe23647fbe411cd300f7c927,1.0,1.0,1.0,1.0
2843,c430cf376fee0b03d9c9293615f9737649de1b12,10.0,1.0,1.0,1.0
2844,49992cb1dba341cc80444f7c841e5e29c37d547b,2.0,1.0,1.0,1.0
2847,d650ccae2d6f82a7f5dc33aea6c55b4e25692190,1.0,1.0,1.0,1.0
2848,88999ae23bbd490d14e15e22b4e8650c75e7e90a,1.0,1.0,1.0,1.0
2850,59f65f495d0defb62032422d1adec841fc657213,12.0,1.0,1.0,1.0
2851,9940fa80ce0e546646b057958960c5c6fd2bbbb2,2.0,1.0,1.0,1.0
2854,442a902262e1dfc3f1298ceea5f3120fe2043904,4.0,1.0,1.0,1.0
2855,d2941651d754fa04eebd0bba70d558424d838565,1.0,1.0,1.0,1.0
2856,127a9cbb5860a7cf15f4d4703ab0454e4603e8ac,9.0,1.0,1.0,1.0
2858,aa6cd29b72a5d8e6e5c8f536bc48693824ebfe09,6.0,1.0,1.0,1.0
2860,4559154a58fdb18939dda8f1691a2aecf9154166,1.0,1.0,1.0,1.0
2868,1fac1686377410169952db63d282490bc0554662,3.0,1.0,1.0,1.0
2869,275b5d2061c20749582060be68b6ec4692736d28,5.0,1.0,1.0,1.0
2870,14d11b8dca17f6dedf4b62d7391b9b294e3414ff,2.0,1.0,1.0,1.0
2871,09cb47a2c68f9596927bc05dab0453edb35cd32d,23.0,1.0,1.0,1.0
2872,baad1b33f4d86d223d665fcefa79b4acc832a269,1.0,1.0,1.0,1.0
2873,805184c451cdb225ffbdf83ba010160d74b3a471,3.0,1.0,1.0,1.0
2877,f60c265159e832ae389f3ab1acf9343d9e86a19a,4.0,1.0,1.0,1.0
2879,ea09dd3b006b26002802b7b534bdb6531429c8ff,1.0,1.0,1.0,1.0
2881,e0f8c58003de9691a2cf4569aaa65361587dbc1e,3.0,1.0,1.0,1.0
2885,4d2a33e1212261e0b3a1527e3a2b5fdda3738938,2.0,1.0,1.0,1.0
2886,ffdc307d038f02617041f8e5c7e3cd00a1706a2a,1.0,1.0,1.0,1.0
2889,df271034692dfa26010f27795fe955c866320b51,8.0,1.0,1.0,1.0
2890,bbe580302d33cff282129e26c44f9c3450d6a086,12.0,1.0,1.0,1.0
2894,a96bedf1b8e50c46d3b486294a8972c90aadc0cb,1.0,1.0,1.0,1.0
2895,eecbad7d0306b9ee4f621517052913d1adaea753,2.0,1.0,1.0,1.0
2897,ed0ed4ea7755559ee04aab8695cb91610f5e539a,5.0,1.0,1.0,1.0
2900,11d6e5c5623a1cdbee1560f4957c070b0ea76b22,3.0,1.0,1.0,1.0
2903,253d3b139a5aa1a27672eab96879c7e019bdb774,1.0,1.0,1.0,1.0
2905,f0b99a643e9613beb28af43333bbfa90d4bf85cc,1.0,1.0,1.0,1.0
2908,030e6ee241f0586308622bcdd273a317976b3169,4.0,1.0,1.0,1.0
2911,79b7cf60e190efa8f0689b48a45859f5c3534c76,3.0,1.0,1.0,1.0
2912,5c7d08c32d0cb96ec0e831539bb68b7fe5b45973,4.0,1.0,1.0,1.0
2913,76134b3f19088b46552d0580bb0ee650fe9d2d2c,2.0,1.0,1.0,1.0
2914,91dcbf36f77c3d563e844fe0ed52ae896654ca7c,4.0,1.0,1.0,1.0
2917,34093d055e09d1bb549efc11c8d448373437bbe4,4.0,1.0,1.0,1.0
2920,737f644c279b65b46ca9fe9ad149c713ca8b2663,6.0,1.0,1.0,1.0
2922,88b09a6d958af6c458acf055ee2eb5bc9564efda,3.0,1.0,1.0,1.0
2923,06fbb3d5c7ff366fe7ab7b4157bdb3096fca6d09,3.0,1.0,1.0,1.0
2924,8cb708f3d35e78f00528caf2f681900d2c7883b8,1.0,1.0,1.0,1.0
2925,a6e08fb2d2f9eb38f52e6f2425a38f1cb9794742,3.0,1.0,1.0,1.0
2926,e20144770f5a119516f93959eca9818fa5ff065e,1.0,1.0,1.0,1.0
2927,46a7a3cc9fe11f7a8d58fee6e7d5849298bc0212,8.0,1.0,1.0,1.0
2930,9a0cb98589037c0ccb6210f5fd827445b3710c5e,3.0,1.0,1.0,1.0
2938,8c080bd0a1f9f337add122e1c0252151a8f89c14,6.0,1.0,1.0,1.0
2940,4f52696a6c4d9b1449c462546f1318935c6973db,3.0,1.0,1.0,1.0
2942,0550db925bf79707b5612c2769075f3fac713c3a,6.0,1.0,1.0,1.0
2943,47f0585a20e28bdd3155823afcff209615c902ff,4.0,1.0,1.0,1.0
2950,82ebecc503d3d76a4d56d7a9b00d87543a28b3e3,1.0,1.0,1.0,1.0
2951,ba6a09d7c01fd88c26a0a4d83788026632ee3d37,2.0,1.0,1.0,1.0
2952,85463d8ed1ffae0eb0bd070e400f33918a6696ef,3.0,1.0,1.0,1.0
2953,812b074b5ba2937d2edc0e5b0019fa163ba86882,4.0,1.0,1.0,1.0
2955,0c3cee72a403e3b4992a5478c9c33d668c246c22,4.0,1.0,1.0,1.0
2957,c39e9c87eed0d7013760230525033c19f284c3b2,1.0,1.0,1.0,1.0
2958,5016498408de41bc4da5c79055c5698768916ec8,76.0,1.0,1.0,1.0
2960,f67231f80126f4e08c79c7b2056989c5c89ad4c6,20.0,1.0,1.0,1.0
2961,0103fe20a7dd343c43bec6215e01cd6bedddd5eb,8.0,1.0,1.0,1.0
2963,0e4a008a4f389b468cfe8b58c7d77882a6e25695,3.0,1.0,1.0,1.0
2968,4bef0a27e414f79e0200f33ab23adeb07965272e,4.0,1.0,1.0,1.0
2970,68593c9340847662ac1d337b3c5621a1f4ca05db,1.0,1.0,1.0,1.0
2973,09c99f8f41434ac70b7a7b79569984cdaf266a1d,4.0,1.0,1.0,1.0
2976,25cecd7e355bf90b8fea039bd06947bb3234e77d,2.0,1.0,1.0,1.0
2978,58d468328646effa72ada4deaa33e80d678980d6,4.0,1.0,1.0,1.0
2979,72db37b2c9c5b71e49068f5fac6433a6c36498a5,8.0,1.0,1.0,1.0
2982,bb9496c6f7e853e5d4edd5397c9d45f1968d623c,2.0,1.0,1.0,1.0
2984,4e2e865d959e095ab8f1a112e7952c9baa173d0a,4.0,1.0,1.0,1.0
2985,b2249129f438799e251fe1e05d0b6f38dc6e63b4,1.0,1.0,1.0,1.0
2990,b4ab5e85d6e7d902a4efbfaf96abc889b335b10a,8.0,1.0,1.0,1.0
2993,b220da654d268c79f420fbfac6a35eb420b9cc4b,4.0,1.0,1.0,1.0
2997,60daac4a9084d5a6216443f428d0060c42eb44ff,1.0,1.0,1.0,1.0
3004,6ba1a31ef146f25a457968c00c8c10bbe1a3ccfe,4.0,1.0,1.0,1.0
3005,08a0f24e4c62e7dd6b8486903177c1c451819f01,18.0,1.0,1.0,1.0
3007,70691d4a0bf7c871559d4ef1b0056edefbca123b,32.0,1.0,1.0,1.0
3009,b1858190fc0180df70e9e7bab24a679129643f43,2.0,1.0,1.0,1.0
3011,adb3505086def6d3e37013ec6cf8313cc719cbb6,6.0,1.0,1.0,1.0
3012,13c3ab86f27967488b8182a173ebc899c9111bf0,22.0,1.0,1.0,1.0
